047.png,ballin.mp3,1.0440597534179688
055.png,Track04.mp3,0.45302581787109375
055.png,hit.mp3,0.21401238441467285
0001.png,Track06.mp3,0.1910111904144287
039.png,Track01.mp3,0.25301456451416016
043.png,Track08.mp3,0.17500996589660645
0001.png,Track05.mp3,0.16600966453552246
045.png,Track02.mp3,0.18301033973693848
023.png,ballin.mp3,0.1650094985961914
052.png,Track05.mp3,0.31001782417297363
046.png,Track03.mp3,0.1740097999572754
039.png,Track03.mp3,0.16600966453552246
024.png,backsound.mp3,1.310075044631958
036.png,Track01.mp3,0.5180296897888184
032.png,Track09.mp3,0.19001078605651855
030.png,Track01.mp3,0.19801115989685059
032.png,backsound.mp3,0.1910109519958496
024.png,Track09.mp3,0.18301033973693848
046.png,Track08.mp3,0.1740100383758545
016.png,Track02.mp3,0.34201979637145996
018.png,Track04.mp3,0.19801115989685059
033.png,backsound.mp3,0.18201041221618652
013.png,Track06.mp3,0.18201065063476562
045.png,Track04.mp3,0.18301057815551758
020.png,backsound.mp3,0.1740097999572754
022.png,Track04.mp3,1.437082052230835
033.png,Track08.mp3,1.6450939178466797
051.png,Track17.mp3,0.47002696990966797
039.png,Track14.mp3,0.43802475929260254
033.png,Track19.mp3,0.1980113983154297
049.png,Track22.mp3,0.18201017379760742
017.png,Track15.mp3,0.3820219039916992
055.png,Track24.mp3,0.5260300636291504
017.png,Track05.mp3,0.7100405693054199
034.png,Track29.mp3,0.5740330219268799
033.png,Track25.mp3,0.45502591133117676
017.png,Track20.mp3,0.39902281761169434
047.png,Track17.mp3,0.20601177215576172
051.png,Track19.mp3,0.19901132583618164
014.png,Track13.mp3,0.18201041221618652
015.png,Track03.mp3,0.18201041221618652
0001.png,Track05.mp3,0.1910107135772705
039.png,Track06.mp3,0.33401918411254883
038.png,Track08.mp3,0.20601177215576172
013.png,Track06.mp3,0.19001078605651855
034.png,Track02.mp3,0.17500996589660645
026.png,Track01.mp3,0.34201955795288086
053.png,Track12.mp3,0.20601153373718262
024.png,Track13.mp3,0.1980113983154297
0001.png,Track04.mp3,0.1910111904144287
033.png,Track08.mp3,0.20701193809509277
025.png,Track25.mp3,0.1980113983154297
025.png,Track18.mp3,0.2150123119354248
017.png,Track28.mp3,0.20701193809509277
026.png,Track19.mp3,0.23101329803466797
024.png,Track14.mp3,0.18201041221618652
032.png,Track01.mp3,0.19701123237609863
023.png,Track18.mp3,0.16600966453552246
033.png,Track08.mp3,1.6450939178466797
051.png,Track17.mp3,0.47002696990966797
039.png,Track14.mp3,0.43802475929260254
033.png,Track19.mp3,0.1980113983154297
049.png,Track22.mp3,0.18201017379760742
017.png,Track15.mp3,0.3820219039916992
055.png,Track24.mp3,0.5260300636291504
017.png,Track05.mp3,0.7100405693054199
034.png,Track29.mp3,0.5740330219268799
033.png,Track25.mp3,0.45502591133117676
017.png,Track20.mp3,0.39902281761169434
047.png,Track17.mp3,0.20601177215576172
051.png,Track19.mp3,0.19901132583618164
014.png,Track13.mp3,0.18201041221618652
015.png,Track03.mp3,0.18201041221618652
0001.png,Track05.mp3,0.1910107135772705
039.png,Track06.mp3,0.33401918411254883
038.png,Track08.mp3,0.20601177215576172
013.png,Track06.mp3,0.19001078605651855
034.png,Track02.mp3,0.17500996589660645
026.png,Track01.mp3,0.34201955795288086
053.png,Track12.mp3,0.20601153373718262
024.png,Track13.mp3,0.1980113983154297
0001.png,Track04.mp3,0.1910111904144287
033.png,Track08.mp3,0.20701193809509277
025.png,Track25.mp3,0.1980113983154297
025.png,Track18.mp3,0.2150123119354248
017.png,Track28.mp3,0.20701193809509277
026.png,Track19.mp3,0.23101329803466797
024.png,Track14.mp3,0.18201041221618652
032.png,Track01.mp3,0.19701123237609863
023.png,Track18.mp3,0.16600966453552246
022.png,Track18.mp3,1.7090976238250732
029.png,Track29.mp3,0.3820219039916992
022.png,Track10.mp3,0.17300987243652344
054.png,Track01.mp3,0.17300987243652344
042.png,Track03.mp3,0.1650094985961914
051.png,Track27.mp3,0.17300987243652344
054.png,Track22.mp3,0.18201065063476562
